date,open,high,low,close,volume
2017-03-01 10:21:00,136.78,136.81,136.72,136.73,22204
2017-03-01 10:22:00,136.74,136.756,136.69,136.74,17870
2017-03-01 10:23:00,136.74,136.74,136.69,136.72,21811
2017-03-01 10:24:00,136.72,136.746,136.7,136.73,17351
2017-03-01 10:25:00,136.72,136.776,136.7,136.72,27045
2017-03-01 10:26:00,136.72,136.738,136.685,136.72,36284
2017-03-01 10:27:00,136.72,136.73,136.66,136.7,19544
2017-03-01 10:28:00,136.71,136.74,136.69,136.699,14198
2017-03-01 10:29:00,136.69,136.76,136.69,136.725,53238
2017-03-01 10:30:00,136.725,136.73,136.7,136.724,19568
2017-03-01 10:31:00,136.725,136.75,136.7,136.705,21041
2017-03-01 10:32:00,136.69,136.7,136.67,136.69,15450
2017-03-01 10:33:00,136.69,136.725,136.64,136.64,35421
2017-03-01 10:34:00,136.635,136.71,136.635,136.71,13091
2017-03-01 10:35:00,136.71,136.73,136.68,136.72,15948
2017-03-01 10:36:00,136.72,136.73,136.68,136.7,21793
2017-03-01 10:37:00,136.7,136.71,136.671,136.68,27746
2017-03-01 10:38:00,136.7,136.72,136.69,136.71,19174
2017-03-01 10:39:00,136.72,136.72,136.52,136.57,43280
2017-03-01 10:40:00,136.58,136.607,136.564,136.574,19158
2017-03-01 10:41:00,136.573,136.62,136.57,136.57,26104
2017-03-01 10:42:00,136.579,136.6,136.52,136.52,33078
2017-03-01 10:43:00,136.53,136.55,136.46,136.535,42946
2017-03-01 10:44:00,136.53,136.549,136.5,136.53,18876
2017-03-01 10:45:00,136.527,136.62,136.51,136.61,47642
2017-03-01 10:46:00,136.6,136.65,136.57,136.6,45724
2017-03-01 10:47:00,136.59,136.62,136.55,136.6,41177
2017-03-01 10:48:00,136.6,136.67,136.578,136.67,71332
2017-03-01 10:49:00,136.66,136.67,136.6,136.61,24540
2017-03-01 10:50:00,136.62,136.63,136.56,136.57,13988
2017-03-01 10:51:00,136.57,136.62,136.535,136.56,41936
2017-03-01 10:52:00,136.56,136.56,136.48,136.48,33312
2017-03-01 10:53:00,136.485,136.493,136.45,136.466,37696
2017-03-01 10:54:00,136.46,136.49,136.43,136.44,31333
2017-03-01 10:55:00,136.43,136.488,136.43,136.466,33122
2017-03-01 10:56:00,136.48,136.49,136.45,136.47,25183
2017-03-01 10:57:00,136.47,136.48,136.45,136.46,26757
2017-03-01 10:58:00,136.46,136.495,136.46,136.49,25798
2017-03-01 10:59:00,136.489,136.5,136.485,136.494,30227
2017-03-01 11:00:00,136.495,136.5,136.46,136.46,17119
2017-03-01 11:01:00,136.47,136.5,136.46,136.48,22164
2017-03-01 11:02:00,136.48,136.48,136.45,136.47,10605
2017-03-01 11:03:00,136.47,136.47,136.43,136.44,14715
2017-03-01 11:04:00,136.43,136.435,136.39,136.42,34441
2017-03-01 11:05:00,136.41,136.44,136.39,136.436,12750
2017-03-01 11:06:00,136.435,136.46,136.415,136.435,14113
2017-03-01 11:07:00,136.436,136.487,136.41,136.48,24054
2017-03-01 11:08:00,136.473,136.56,136.45,136.56,31882
2017-03-01 11:09:00,136.55,136.58,136.51,136.568,30955
2017-03-01 11:10:00,136.57,136.57,136.5,136.51,20623
2017-03-01 11:11:00,136.52,136.58,136.52,136.551,25681
2017-03-01 11:12:00,136.56,136.56,136.52,136.52,14095
2017-03-01 11:13:00,136.52,136.53,136.48,136.491,12967
2017-03-01 11:14:00,136.49,136.51,136.46,136.5,10840
2017-03-01 11:15:00,136.496,136.5,136.46,136.49,19370
2017-03-01 11:16:00,136.49,136.514,136.48,136.48,10057
2017-03-01 11:17:00,136.49,136.52,136.47,136.48,20344
2017-03-01 11:18:00,136.48,136.48,136.42,136.47,33753
2017-03-01 11:19:00,136.47,136.476,136.38,136.38,31357
2017-03-01 11:20:00,136.38,136.4,136.36,136.38,25015
2017-03-01 11:21:00,136.37,136.38,136.32,136.33,22012
2017-03-01 11:22:00,136.34,136.37,136.32,136.355,20540
2017-03-01 11:23:00,136.345,136.36,136.33,136.35,17108
2017-03-01 11:24:00,136.355,136.41,136.355,136.387,45202
2017-03-01 11:25:00,136.4,136.41,136.39,136.395,21389
2017-03-01 11:26:00,136.391,136.48,136.39,136.44,31751
2017-03-01 11:27:00,136.45,136.46,136.41,136.42,20830
2017-03-01 11:28:00,136.41,136.5,136.405,136.48,24150
2017-03-01 11:29:00,136.49,136.5,136.47,136.477,28463
2017-03-01 11:30:00,136.475,136.5,136.475,136.495,16530
2017-03-01 11:31:00,136.5,136.547,136.487,136.545,30048
2017-03-01 11:32:00,136.545,136.6,136.543,136.59,34899
2017-03-01 11:33:00,136.58,136.62,136.555,136.575,37363
2017-03-01 11:34:00,136.57,136.6,136.54,136.595,28895
2017-03-01 11:35:00,136.6,136.66,136.6,136.66,39642
2017-03-01 11:36:00,136.655,136.66,136.54,136.55,41923
2017-03-01 11:37:00,136.56,136.58,136.54,136.575,11600
2017-03-01 11:38:00,136.57,136.613,136.57,136.6,28128
2017-03-01 11:39:00,136.595,136.6,136.56,136.59,20323
2017-03-01 11:40:00,136.59,136.6,136.57,136.585,40932
2017-03-01 11:41:00,136.585,136.614,136.58,136.595,32062
2017-03-01 11:42:00,136.6,136.6,136.56,136.57,20918
2017-03-01 11:43:00,136.58,136.6,136.575,136.597,20584
2017-03-01 11:44:00,136.6,136.61,136.57,136.575,39875
2017-03-01 11:45:00,136.59,136.62,136.58,136.615,49276
2017-03-01 11:46:00,136.62,136.66,136.61,136.65,15855
2017-03-01 11:47:00,136.65,136.71,136.65,136.7,74185
2017-03-01 11:48:00,136.706,136.71,136.687,136.696,12952
2017-03-01 11:49:00,136.7,136.71,136.688,136.705,16535
2017-03-01 11:50:00,136.71,136.72,136.63,136.645,28389
2017-03-01 11:51:00,136.66,136.69,136.66,136.69,12839
2017-03-01 11:52:00,136.69,136.7,136.67,136.675,16584
2017-03-01 11:53:00,136.68,136.7,136.66,136.69,24146
2017-03-01 11:54:00,136.7,136.7,136.67,136.684,15106
2017-03-01 11:55:00,136.69,136.72,136.67,136.67,31961
2017-03-01 11:56:00,136.69,136.71,136.67,136.68,16216
2017-03-01 11:57:00,136.7,136.71,136.652,136.66,21632
2017-03-01 11:58:00,136.665,136.68,136.64,136.643,17659
2017-03-01 11:59:00,136.65,136.66,136.584,136.61,18515
2017-03-01 12:00:00,136.61,136.63,136.6,136.61,15834
2017-03-01 12:01:00,136.605,136.63,136.57,136.62,24830
2017-03-01 12:02:00,136.62,136.68,136.62,136.67,21730
2017-03-01 12:03:00,136.67,136.69,136.62,136.63,19336
2017-03-01 12:04:00,136.625,136.73,136.62,136.69,58781
2017-03-01 12:05:00,136.68,136.72,136.67,136.72,28269
2017-03-01 12:06:00,136.714,136.72,136.68,136.72,41341
2017-03-01 12:07:00,136.715,136.79,136.71,136.76,68841
2017-03-01 12:08:00,136.77,136.82,136.77,136.803,39926
2017-03-01 12:09:00,136.8,136.84,136.76,136.81,43275
2017-03-01 12:10:00,136.816,136.84,136.75,136.78,36610
2017-03-01 12:11:00,136.79,136.81,136.78,136.8,14475
2017-03-01 12:12:00,136.79,136.81,136.76,136.79,14848
2017-03-01 12:13:00,136.8,136.81,136.77,136.79,10197
2017-03-01 12:14:00,136.779,136.845,136.779,136.835,17453
2017-03-01 12:15:00,136.845,136.88,136.821,136.865,48758
2017-03-01 12:16:00,136.86,136.86,136.82,136.83,21700
2017-03-01 12:17:00,136.82,136.88,136.82,136.84,29601
2017-03-01 12:18:00,136.83,136.88,136.83,136.85,17784
2017-03-01 12:19:00,136.844,136.88,136.844,136.875,17922
2017-03-01 12:20:00,136.87,136.91,136.87,136.893,39595
2017-03-01 12:21:00,136.9,136.94,136.9,136.94,50909
2017-03-01 12:22:00,136.94,136.97,136.94,136.94,42226
2017-03-01 12:23:00,136.95,136.99,136.93,136.99,53520
2017-03-01 12:24:00,136.984,136.99,136.951,136.965,24824
2017-03-01 12:25:00,136.965,136.98,136.94,136.955,30618
2017-03-01 12:26:00,136.96,136.965,136.95,136.96,12233
2017-03-01 12:27:00,136.965,136.965,136.88,136.904,26841
2017-03-01 12:28:00,136.905,136.95,136.88,136.945,13592
2017-03-01 12:29:00,136.947,136.95,136.89,136.9,20442
2017-03-01 12:30:00,136.9,136.92,136.88,136.92,26509
2017-03-01 12:31:00,136.91,136.91,136.85,136.889,29617
2017-03-01 12:32:00,136.89,136.92,136.88,136.911,10712
2017-03-01 12:33:00,136.92,136.93,136.9,136.905,33858
2017-03-01 12:34:00,136.91,136.96,136.9,136.95,29859
2017-03-01 12:35:00,136.96,137.05,136.958,137.036,191037
2017-03-01 12:36:00,137.035,137.09,137.025,137.08,61961
2017-03-01 12:37:00,137.08,137.09,137.07,137.075,20557
2017-03-01 12:38:00,137.08,137.11,137.03,137.03,58210
2017-03-01 12:39:00,137.035,137.039,136.99,137.005,35979
2017-03-01 12:40:00,137.01,137.01,136.93,136.96,35152
2017-03-01 12:41:00,136.97,137.02,136.92,136.931,39087
2017-03-01 12:42:00,136.94,136.98,136.93,136.956,19569
2017-03-01 12:43:00,136.955,136.96,136.92,136.96,20953
2017-03-01 12:44:00,136.95,136.95,136.92,136.927,11582
2017-03-01 12:45:00,136.92,136.94,136.89,136.926,29858
2017-03-01 12:46:00,136.93,136.93,136.9,136.92,13028
2017-03-01 12:47:00,136.91,136.97,136.91,136.95,18171
2017-03-01 12:48:00,136.949,136.965,136.91,136.965,24324
2017-03-01 12:49:00,136.97,137.005,136.94,137.001,10825
2017-03-01 12:50:00,137.005,137.02,136.98,136.996,15048
2017-03-01 12:51:00,136.986,136.99,136.95,136.95,15426
2017-03-01 12:52:00,136.95,136.98,136.931,136.98,12869
2017-03-01 12:53:00,136.975,137.0,136.97,136.98,11232
2017-03-01 12:54:00,136.987,136.99,136.96,136.97,8857
2017-03-01 12:55:00,136.97,136.97,136.93,136.94,9696
2017-03-01 12:56:00,136.94,136.95,136.91,136.933,21858
2017-03-01 12:57:00,136.935,136.94,136.9,136.921,14595
2017-03-01 12:58:00,136.925,136.93,136.85,136.85,16686
2017-03-01 12:59:00,136.86,136.89,136.81,136.89,26018
2017-03-01 13:00:00,136.89,136.936,136.89,136.91,16396
2017-03-01 13:01:00,136.92,136.92,136.87,136.89,23392
2017-03-01 13:02:00,136.91,136.93,136.875,136.9,12889
2017-03-01 13:03:00,136.89,136.9,136.87,136.9,8275
2017-03-01 13:04:00,136.905,136.92,136.896,136.91,7168
2017-03-01 13:05:00,136.914,136.914,136.89,136.89,11514
2017-03-01 13:06:00,136.9,136.93,136.88,136.91,12860
2017-03-01 13:07:00,136.91,136.92,136.88,136.88,30228
2017-03-01 13:08:00,136.88,136.88,136.78,136.81,21829
2017-03-01 13:09:00,136.81,136.826,136.77,136.79,12861
2017-03-01 13:10:00,136.787,136.795,136.71,136.725,19802
2017-03-01 13:11:00,136.73,136.76,136.72,136.75,21125
2017-03-01 13:12:00,136.75,136.79,136.75,136.764,7950
2017-03-01 13:13:00,136.761,136.88,136.76,136.845,18029
2017-03-01 13:14:00,136.85,136.87,136.83,136.85,27258
2017-03-01 13:15:00,136.854,136.86,136.83,136.837,31202
2017-03-01 13:16:00,136.83,136.854,136.82,136.854,7695
2017-03-01 13:17:00,136.853,136.864,136.849,136.849,6525
2017-03-01 13:18:00,136.849,136.849,136.76,136.81,18610
2017-03-01 13:19:00,136.81,136.823,136.76,136.778,18148
2017-03-01 13:20:00,136.79,136.83,136.76,136.826,11238
2017-03-01 13:21:00,136.825,136.845,136.82,136.83,6397
2017-03-01 13:22:00,136.82,136.84,136.81,136.81,8853
2017-03-01 13:23:00,136.81,136.83,136.81,136.83,3930
2017-03-01 13:24:00,136.822,136.829,136.79,136.8,10840
2017-03-01 13:25:00,136.81,136.81,136.784,136.805,10804
2017-03-01 13:26:00,136.81,136.81,136.77,136.787,16120
2017-03-01 13:27:00,136.78,136.81,136.78,136.8,9303
2017-03-01 13:28:00,136.8,136.86,136.8,136.84,12947
2017-03-01 13:29:00,136.84,136.88,136.82,136.846,18468
2017-03-01 13:30:00,136.84,136.88,136.833,136.855,9459
2017-03-01 13:31:00,136.855,136.88,136.84,136.855,8761
2017-03-01 13:32:00,136.85,136.89,136.82,136.89,13427
2017-03-01 13:33:00,136.88,136.9,136.87,136.87,14579
2017-03-01 13:34:00,136.87,136.87,136.79,136.8,26236
2017-03-01 13:35:00,136.8,136.8,136.76,136.78,11391
2017-03-01 13:36:00,136.78,136.782,136.75,136.76,18690
2017-03-01 13:37:00,136.755,136.8,136.748,136.796,13869
2017-03-01 13:38:00,136.795,136.85,136.79,136.83,10299
2017-03-01 13:39:00,136.835,136.85,136.81,136.81,21905
2017-03-01 13:40:00,136.81,136.83,136.8,136.818,11586
2017-03-01 13:41:00,136.829,136.844,136.81,136.83,12148
2017-03-01 13:42:00,136.83,136.85,136.83,136.84,10920
2017-03-01 13:43:00,136.84,136.86,136.835,136.835,7013
2017-03-01 13:44:00,136.83,136.84,136.79,136.84,22874
2017-03-01 13:45:00,136.83,136.88,136.82,136.87,14483
2017-03-01 13:46:00,136.87,136.9,136.86,136.88,31485
2017-03-01 13:47:00,136.875,136.94,136.875,136.93,17401
2017-03-01 13:48:00,136.94,136.94,136.92,136.93,10905
2017-03-01 13:49:00,136.93,136.93,136.9,136.92,9912
2017-03-01 13:50:00,136.91,136.94,136.9,136.93,12478
2017-03-01 13:51:00,136.93,136.98,136.93,136.97,22216
2017-03-01 13:52:00,136.97,136.99,136.97,136.988,13530
2017-03-01 13:53:00,136.984,137.0,136.98,136.99,12266
2017-03-01 13:54:00,136.986,137.03,136.98,137.022,67101
2017-03-01 13:55:00,137.03,137.05,137.02,137.04,28199
2017-03-01 13:56:00,137.04,137.05,136.985,137.0,58248
2017-03-01 13:57:00,137.01,137.04,137.01,137.03,20582
2017-03-01 13:58:00,137.03,137.05,137.02,137.05,45152
2017-03-01 13:59:00,137.05,137.09,137.04,137.09,47753
2017-03-01 14:00:00,137.09,137.1,137.06,137.06,28791
2017-03-01 14:01:00,137.066,137.1,137.06,137.1,33069
2017-03-01 14:02:00,137.09,137.13,137.09,137.13,63157
2017-03-01 14:03:00,137.13,137.15,137.05,137.06,40225
2017-03-01 14:04:00,137.06,137.09,137.06,137.077,21718
2017-03-01 14:05:00,137.07,137.08,137.03,137.07,35701
2017-03-01 14:06:00,137.06,137.08,137.03,137.039,24930
2017-03-01 14:07:00,137.035,137.035,136.93,136.94,44638
2017-03-01 14:08:00,136.95,136.96,136.92,136.95,20595
2017-03-01 14:09:00,136.95,136.96,136.91,136.93,10465
2017-03-01 14:10:00,136.92,136.955,136.918,136.944,23139
2017-03-01 14:11:00,136.95,136.96,136.92,136.96,7277
2017-03-01 14:12:00,136.963,136.98,136.94,136.95,13659
2017-03-01 14:13:00,136.95,137.03,136.94,137.03,30143
2017-03-01 14:14:00,137.024,137.06,137.024,137.045,26688
2017-03-01 14:15:00,137.038,137.08,137.035,137.064,26013
2017-03-01 14:16:00,137.06,137.1,137.06,137.08,15006
2017-03-01 14:17:00,137.08,137.15,137.07,137.15,25188
2017-03-01 14:18:00,137.15,137.167,137.104,137.15,52424
2017-03-01 14:19:00,137.14,137.15,137.13,137.14,17096
2017-03-01 14:20:00,137.15,137.15,137.11,137.12,21004
2017-03-01 14:21:00,137.11,137.11,137.08,137.1,22072
2017-03-01 14:22:00,137.096,137.12,137.088,137.11,27430
2017-03-01 14:23:00,137.11,137.14,137.1,137.124,12717
2017-03-01 14:24:00,137.12,137.15,137.095,137.14,21796
2017-03-01 14:25:00,137.12,137.16,137.09,137.105,23254
2017-03-01 14:26:00,137.1,137.15,137.08,137.145,26652
2017-03-01 14:27:00,137.14,137.16,137.124,137.15,13751
2017-03-01 14:28:00,137.16,137.18,137.11,137.14,20975
2017-03-01 14:29:00,137.14,137.16,137.11,137.16,24063
2017-03-01 14:30:00,137.16,137.17,137.13,137.15,21128
2017-03-01 14:31:00,137.16,137.17,137.135,137.141,23615
2017-03-01 14:32:00,137.145,137.17,137.14,137.16,28159
2017-03-01 14:33:00,137.15,137.18,137.14,137.163,43903
2017-03-01 14:34:00,137.16,137.17,137.14,137.165,25979
2017-03-01 14:35:00,137.17,137.2,137.154,137.2,55154
2017-03-01 14:36:00,137.18,137.2,137.18,137.2,32631
2017-03-01 14:37:00,137.19,137.24,137.18,137.231,36858
2017-03-01 14:38:00,137.22,137.25,137.195,137.2,25992
2017-03-01 14:39:00,137.2,137.22,137.19,137.2,34909
2017-03-01 14:40:00,137.2,137.22,137.16,137.175,39136
2017-03-01 14:41:00,137.17,137.21,137.17,137.2,21191
2017-03-01 14:42:00,137.206,137.23,137.2,137.21,15128
2017-03-01 14:43:00,137.22,137.24,137.21,137.214,31126
2017-03-01 14:44:00,137.212,137.24,137.199,137.206,13351
2017-03-01 14:45:00,137.21,137.24,137.19,137.225,20542
2017-03-01 14:46:00,137.23,137.28,137.23,137.278,65646
2017-03-01 14:47:00,137.27,137.28,137.24,137.28,20306
2017-03-01 14:48:00,137.281,137.3,137.28,137.29,14842
2017-03-01 14:49:00,137.291,137.35,137.291,137.34,83927
2017-03-01 14:50:00,137.336,137.36,137.33,137.356,19976
2017-03-01 14:51:00,137.36,137.38,137.35,137.38,29509
2017-03-01 14:52:00,137.37,137.38,137.36,137.37,33964
2017-03-01 14:53:00,137.37,137.39,137.35,137.364,21214
2017-03-01 14:54:00,137.36,137.37,137.34,137.35,28442
2017-03-01 14:55:00,137.35,137.38,137.35,137.371,12783
2017-03-01 14:56:00,137.37,137.375,137.34,137.35,13537
2017-03-01 14:57:00,137.34,137.37,137.34,137.35,20392
2017-03-01 14:58:00,137.355,137.355,137.26,137.26,47939
2017-03-01 14:59:00,137.265,137.3,137.26,137.26,31273
2017-03-01 15:00:00,137.26,137.28,137.26,137.27,10970
2017-03-01 15:01:00,137.275,137.275,137.21,137.27,54106
2017-03-01 15:02:00,137.26,137.27,137.19,137.195,37124
2017-03-01 15:03:00,137.19,137.23,137.174,137.228,48211
2017-03-01 15:04:00,137.225,137.24,137.21,137.23,31227
2017-03-01 15:05:00,137.22,137.27,137.22,137.261,22912
2017-03-01 15:06:00,137.26,137.26,137.21,137.24,20938
2017-03-01 15:07:00,137.246,137.27,137.235,137.265,29107
2017-03-01 15:08:00,137.263,137.28,137.21,137.22,21105
2017-03-01 15:09:00,137.22,137.231,137.19,137.19,18925
2017-03-01 15:10:00,137.18,137.24,137.17,137.21,27147
2017-03-01 15:11:00,137.22,137.25,137.215,137.24,14495
2017-03-01 15:12:00,137.23,137.26,137.216,137.26,10933
2017-03-01 15:13:00,137.257,137.29,137.25,137.28,22398
2017-03-01 15:14:00,137.284,137.3,137.275,137.29,36428
2017-03-01 15:15:00,137.295,137.3,137.275,137.28,48824
2017-03-01 15:16:00,137.28,137.292,137.255,137.28,18404
2017-03-01 15:17:00,137.27,137.3,137.26,137.28,17264
2017-03-01 15:18:00,137.28,137.29,137.26,137.285,14437
2017-03-01 15:19:00,137.28,137.3,137.27,137.3,33803
2017-03-01 15:20:00,137.3,137.3,137.28,137.3,34799
2017-03-01 15:21:00,137.295,137.34,137.29,137.334,126539
2017-03-01 15:22:00,137.34,137.35,137.325,137.335,17224
2017-03-01 15:23:00,137.335,137.37,137.33,137.37,78807
2017-03-01 15:24:00,137.37,137.42,137.36,137.41,82818
2017-03-01 15:25:00,137.41,137.42,137.37,137.38,32115
2017-03-01 15:26:00,137.38,137.41,137.375,137.405,23708
2017-03-01 15:27:00,137.407,137.41,137.36,137.36,32231
2017-03-01 15:28:00,137.37,137.37,137.32,137.35,38929
2017-03-01 15:29:00,137.34,137.365,137.31,137.331,30891
2017-03-01 15:30:00,137.327,137.35,137.324,137.324,16143
2017-03-01 15:31:00,137.324,137.349,137.3,137.34,28489
2017-03-01 15:32:00,137.335,137.34,137.22,137.22,49829
2017-03-01 15:33:00,137.212,137.29,137.19,137.26,52385
2017-03-01 15:34:00,137.26,137.27,137.22,137.26,41800
2017-03-01 15:35:00,137.26,137.329,137.26,137.282,40664
2017-03-01 15:36:00,137.287,137.333,137.28,137.333,41534
2017-03-01 15:37:00,137.34,137.34,137.31,137.33,14503
2017-03-01 15:38:00,137.34,137.34,137.25,137.281,25591
2017-03-01 15:39:00,137.284,137.333,137.28,137.333,35476
2017-03-01 15:40:00,137.34,137.39,137.325,137.386,37764
2017-03-01 15:41:00,137.388,137.41,137.36,137.37,35663
2017-03-01 15:42:00,137.37,137.42,137.36,137.41,33079
2017-03-01 15:43:00,137.41,137.43,137.385,137.42,72368
2017-03-01 15:44:00,137.43,137.44,137.38,137.4,52666
2017-03-01 15:45:00,137.4,137.42,137.36,137.375,43589
2017-03-01 15:46:00,137.37,137.375,137.301,137.342,44867
2017-03-01 15:47:00,137.35,137.38,137.34,137.34,46248
2017-03-01 15:48:00,137.34,137.35,137.31,137.34,36974
2017-03-01 15:49:00,137.34,137.4,137.32,137.38,62741
2017-03-01 15:50:00,137.38,137.45,137.36,137.43,86516
2017-03-01 15:51:00,137.43,137.44,137.405,137.405,41517
2017-03-01 15:52:00,137.401,137.44,137.37,137.425,64335
2017-03-01 15:53:00,137.43,137.46,137.42,137.45,57570
2017-03-01 15:54:00,137.436,137.48,137.425,137.46,92206
2017-03-01 15:55:00,137.46,137.47,137.33,137.42,118989
2017-03-01 15:56:00,137.42,137.45,137.39,137.44,112205
2017-03-01 15:57:00,137.435,137.48,137.38,137.462,140893
2017-03-01 15:58:00,137.46,137.48,137.39,137.41,168102
2017-03-01 15:59:00,137.415,137.44,137.33,137.42,1118819
2017-03-01 16:29:00,137.42,137.42,137.42,137.42,0
2017-03-02 09:30:00,137.09,137.3,137.07,137.27,307517
2017-03-02 09:31:00,137.28,137.42,137.26,137.37,68779
2017-03-02 09:32:00,137.37,137.41,137.09,137.39,83263
2017-03-02 09:33:00,137.38,137.67,137.37,137.62,210594
2017-03-02 09:34:00,137.62,137.8,137.59,137.75,98460
2017-03-02 09:35:00,137.76,137.82,137.71,137.73,86589
2017-03-02 09:36:00,137.72,137.74,137.41,137.414,114487
2017-03-02 09:37:00,137.42,137.421,137.23,137.243,99931
2017-03-02 09:38:00,137.24,137.26,137.16,137.208,89300
2017-03-02 09:39:00,137.23,137.24,137.17,137.18,75741
2017-03-02 09:40:00,137.18,137.22,137.12,137.19,41727
2017-03-02 09:41:00,137.18,137.3,137.15,137.21,48625
2017-03-02 09:42:00,137.21,137.3,137.19,137.22,57422
2017-03-02 09:43:00,137.23,137.25,136.96,137.01,112148
2017-03-02 09:44:00,137.02,137.06,136.96,137.0,79831
2017-03-02 09:45:00,137.0,137.08,136.91,137.01,80079
2017-03-02 09:46:00,137.03,137.18,137.0,137.155,64189
2017-03-02 09:47:00,137.17,137.21,137.14,137.185,58372
2017-03-02 09:48:00,137.18,137.24,137.15,137.23,70980
2017-03-02 09:49:00,137.23,137.45,137.21,137.37,74817
2017-03-02 09:50:00,137.355,137.36,137.19,137.2,58437
2017-03-02 09:51:00,137.2,137.21,137.13,137.145,32132
2017-03-02 09:52:00,137.14,137.22,137.14,137.19,37017
2017-03-02 09:53:00,137.19,137.21,137.16,137.16,20251
2017-03-02 09:54:00,137.155,137.155,137.04,137.048,50316
2017-03-02 09:55:00,137.05,137.093,137.025,137.04,33761
2017-03-02 09:56:00,137.021,137.07,136.94,137.07,66657
2017-03-02 09:57:00,137.07,137.14,137.05,137.12,42564
2017-03-02 09:58:00,137.13,137.145,137.05,137.05,38943
2017-03-02 09:59:00,137.05,137.23,137.05,137.2,59050
2017-03-02 10:00:00,137.2,137.21,137.0,137.04,65071
2017-03-02 10:01:00,137.037,137.08,137.0,137.03,46248
2017-03-02 10:02:00,137.014,137.05,137.01,137.01,30451
2017-03-02 10:03:00,137.01,137.09,136.98,137.09,46678
2017-03-02 10:04:00,137.09,137.19,137.07,137.08,51228
2017-03-02 10:05:00,137.08,137.13,137.08,137.11,21146
2017-03-02 10:06:00,137.12,137.19,137.09,137.13,44271
2017-03-02 10:07:00,137.12,137.18,137.09,137.11,19309
2017-03-02 10:08:00,137.11,137.11,137.02,137.06,16836
2017-03-02 10:09:00,137.056,137.06,136.88,136.9,47416
2017-03-02 10:10:00,136.883,136.93,136.87,136.88,24385
2017-03-02 10:11:00,136.88,136.89,136.7,136.74,96156
2017-03-02 10:12:00,136.745,136.75,136.68,136.714,45354
2017-03-02 10:13:00,136.7,136.71,136.615,136.64,35049
2017-03-02 10:14:00,136.641,136.75,136.63,136.72,62511
