ID,Symbol,CreateTime,Body,Sentiment
81034674,TSLA,2017-04-25T00:25:10Z,b'$SPY $aapl $tsla tax cuts will mostly benefit Trump and buds yet GOP doesn&#39;t like it being paid for based on &quot;hope&quot;.\nhttp://money.cnn.com/2017/04/24/news/economy/trump-corporate-tax-rate/index.html',None
81032189,TSLA,2017-04-24T23:43:18Z,b'$TSLA more consolidation above 300 # getting real comfortable down here',None
81031608,TSLA,2017-04-24T23:32:34Z,b'Dow up 216 points. $AMZN $AAPL $TSLA lead. Chart and Video: https://www.periscope.tv/NaviAvatar',None
81030836,TSLA,2017-04-24T23:18:09Z,b'$TSLA anyone who thinks they can rationalize why this will go down in the near future is dumb# or really really dumb',None
81030754,TSLA,2017-04-24T23:16:17Z,b'$TSLA anyone who thinks the price is over 300 because of the business model is either really dumb# or really really dumb.',None
81029260,TSLA,2017-04-24T22:51:54Z,b'All time HIGH $XLK :) $NFLX $FB $TWTR $AAPL $TSLA $GOOG $AMZN $SNAP $FB $TWTR Todays Live Trades https://youtu.be/pmlYw5Em1aI',None
81028935,TSLA,2017-04-24T22:46:42Z,b'Ppl dont care about quality# they just want cheap. That&#39;s why people eat $MCD food. They will buy cheap electric cars from $F $GM -not $TSLA',Bullish
81028381,TSLA,2017-04-24T22:39:19Z,b'Free video w/setups for April 25 &quot;Can This Move Hold&quot; $BAC $TSLA $NVDA $PCLN https://www.learnstocks101.com/stock-market-analysis/2017/04/can-move-hold',None
81028282,TSLA,2017-04-24T22:37:32Z,b'@yitwoforty Their going to short $mu and $tsla?',None
81027757,TSLA,2017-04-24T22:30:14Z,b'$TSLA bad call!!',None
81027659,TSLA,2017-04-24T22:28:52Z,b'$TSLA wish Tesla broke up sales by region.  Definitely been a spike in Toronto since Tesla lobbyists got Tesla to qualify for $14k EV rebate',None
81027505,TSLA,2017-04-24T22:26:38Z,b'@Clanky @RT2016 OK fine#  $tsla will buy $rad and use the stores as supercharger stations filled with powerwalls.',None
81027120,TSLA,2017-04-24T22:20:51Z,b'$TSLA market cap compared to $F and $GM https://stockrow.com/share/fd1579f784232cf0ca8ba2e4d2538ef8',None
81026912,TSLA,2017-04-24T22:17:51Z,b'$TSLA $NFLX $AMZN $XOM $MBLY at 60 PE Tesla&#39;s $750 stock',None
81026623,TSLA,2017-04-24T22:14:17Z,b'$TSLA 1/2 Million people put down $1000 deposits on a car they&#39;ve never  driven without ANY advertising from Tesla.  Figure it out bears!!!',Bullish
81026547,TSLA,2017-04-24T22:13:15Z,b'$BABA not good time to short $TSLA or $BABA. Common chanos! Even a cave man can see that.',None
81025938,TSLA,2017-04-24T22:05:35Z,b'$TSLA $310 weeklies should work just fine. Piked up at the close for $2.7 a pop.',Bullish
81038782,FB,2017-04-25T01:43:58Z,b'$MSFT Interesting...only 37000 or so watchers for $MSFT and over 80000 watchers for $FB.....',None
81038768,FB,2017-04-25T01:43:43Z,b'$FB $150 then a nice clean 3 way split',None
81037968,FB,2017-04-25T01:26:48Z,b'$FB Cowen &amp; Company reiterates Outperform rating# $156 PT https://stocknews.com/news/fb-cowen-company-reiterates-outperform-rating-156-pt/',None
81037904,FB,2017-04-25T01:25:43Z,b'VIDEO: $XLK $AAPL $FB Technical Analysis Chart 4/24/2017 https://chartguys.com/tickers/aapl #markets #NASDAQ #NYSE #technicalanalysis #daytrader',None
81037728,FB,2017-04-25T01:22:09Z,b'Facebook&#39;s outperform rating reiterated at Cowen and Company. $156.00 PT. http://www.marketbeat.com/r/807193 $FB',None
81037622,FB,2017-04-25T01:20:18Z,b'Unusual Options Activity - 04.24.2017 - $CMA $CPN $AA $HD $EMN $SBUX $NEM $MCD $JPM $FSLR $FB',None
81037340,FB,2017-04-25T01:14:23Z,b'There&#39;s a cooler $SNAP in town. http://www.businessinsider.com/faceapp-how-to-use-the-popular-face-changing-app-photos-2017-4  Alas# still just a trend. $FB IS 4evah!! $SPY',None
81037082,FB,2017-04-25T01:08:51Z,b'$FB would be nice but not likely ER already baked in unless major surprise flat to downward movement.',None
81036262,FB,2017-04-25T00:54:05Z,b'$FB \nThis goes up 10% after ER overnight.',None
81035829,FB,2017-04-25T00:45:40Z,b'$FB Every Q the same BS and every Q it wiggles a bit then rebounds. Long term investors need only apply. FB WINS \xf0\x9f\xa5\x87',Bullish
81035017,FB,2017-04-25T00:30:59Z,b'@Isildur1 Wink Wink \xf0\x9f\x98\x89or should I say Slim. $AAPL# $FB. Thanks for the bearish post \xf0\x9f\x9a\x80 after ER report',Bullish
81034885,FB,2017-04-25T00:28:33Z,b'$FB If you&#39;re bullish Facebook and trade calls# please know this http://bit.ly/FB_calls',None
81034740,FB,2017-04-25T00:26:11Z,b'$FB posted this watchlist/play here back in Feb. congrats to my followers! We killed it again\xf0\x9f\xa4\x91',Bullish
81034274,FB,2017-04-25T00:17:50Z,b'$AAPL $fb Seems they overly hyped the markets today....$UVXY bounce tomorrow and we sell off tomorrow',Bearish
81032973,FB,2017-04-24T23:55:43Z,b'$AAPL $FB missed slim in both the boards today',Bullish
81031902,FB,2017-04-24T23:38:05Z,b'$AAPL $FB momentum confirmed. Decent volume on broad market rise.  See you at 150.',Bullish
81030989,FB,2017-04-24T23:21:19Z,b'Here are all the new products Facebook announced at F8: https://www.recode.net/2017/4/18/15347640/facebook-f8-products-recap-day-one-ar $FB',None
81029260,FB,2017-04-24T22:51:54Z,b'All time HIGH $XLK :) $NFLX $FB $TWTR $AAPL $TSLA $GOOG $AMZN $SNAP $FB $TWTR Todays Live Trades https://youtu.be/pmlYw5Em1aI',None
81029177,FB,2017-04-24T22:50:26Z,b'$FB Alphabet and Facebook have to be regulated or they&#39;ll &#39;crush&#39; small players like... http://www.cnbc.com/id/104423040?__source=yahoo%7Cfinance%7Cheadline%7Cheadline%7Cstory&amp;par=yahoo&amp;doc=104423040&amp;yptr=yahoo via https://finzine.com',None
81029078,FB,2017-04-24T22:48:55Z,b'Shea Moisture hair line company apologizes in ad dust up $FB https://www.marketbeat.com/n/3650326/',None
81028579,FB,2017-04-24T22:42:09Z,b'$AAPL $fb Looking for a pullback tomorrow',Bearish
81028110,FB,2017-04-24T22:35:06Z,b'$GOOG $GOOGL $FB $PCLN $AMZN $NFLX Internet category back to the #1 spot in our POWR rating system - https://stocknews.com/category/internet/',None
81027579,FB,2017-04-24T22:27:36Z,b'$FB if it&#39;s going to 150 what&#39;s wrong with right here?',None
81027124,FB,2017-04-24T22:20:52Z,b'$FB',None
81026435,FB,2017-04-24T22:11:43Z,b'New 52-Week Highs 4 24 2017\n\nhttp://scalpthatstock.com/new-52-week-highs-4-24-2017/\n\n$MSFT $EFA $QQQ $SAN $CMCSA $WFM $FEZ $BSX $FB $BABA',Bullish
81025849,FB,2017-04-24T22:04:21Z,b'$FB market capitalization compared to $TWTR https://stockrow.com/share/80dc10a9cf5fde2c405f295f3790cc52',None
81025802,FB,2017-04-24T22:03:52Z,b'$AAPL $fb I have been a long term bull but short term bear. My May puts got stopped out. Gave back everything I made 2 weeks ago.',None
81025505,FB,2017-04-24T21:59:31Z,b'$FB what&#39;s a good price to add more 140?',None
81024925,FB,2017-04-24T21:52:11Z,b'$NFLX $AAPL $FB which one is more likely to touch 200 first? \xf0\x9f\xa4\x94',None
81023834,FB,2017-04-24T21:37:40Z,b'$FB has a great technical rating! Check out it&#39;s strong points at http://stockcharts.chartmill.com/u/rJ-Sle2Ce',None
81037965,TWTR,2017-04-25T01:26:41Z,b'$TWTR Cowen &amp; Company reiterates Underperform rating# $12 PT https://stocknews.com/news/twtr-cowen-company-reiterates-underperform-rating-12-pt/',None
81037917,TWTR,2017-04-25T01:25:54Z,b'VIDEO: $CMG $VRX $TWTR $GPRO Technical Analysis Chart 4/24/2017 https://chartguys.com/tickers/bearwatch #markets #NASDAQ #NYSE #technicalanalysis #daytrader',None
81037721,TWTR,2017-04-25T01:22:05Z,b'Twitter&#39;s underperform rating reiterated at Cowen and Company. $12.00 PT. http://www.marketbeat.com/r/807197 $TWTR',None
81037363,TWTR,2017-04-25T01:14:48Z,b'$TWTR http://www.msn.com/en-us/money/realestate/twitter-employee-making-dollar160000-in-san-francisco-says-hes-scraping-by/ar-BBAgLrS?li=BBnb7Kz&amp;ocid=iehp',None
81036350,TWTR,2017-04-25T00:55:54Z,b'$CMG $BIIB $CAT $ILMN $IRBT $AMZN $GOOGL $TWTR $AMGN $BIDU and more# this week earning reports. http://www.precisiontrade365.com/stock-and-macro-calendar/',None
81035395,TWTR,2017-04-25T00:37:40Z,b'$TWTR longs should hope for a down day tomorrow just so the blow is a little easier Wednesday morning. Looking for a LNKD type event',None
81034944,TWTR,2017-04-25T00:29:31Z,b'$TWTR What a turd on a big day!',None
81034152,TWTR,2017-04-25T00:15:41Z,b'$TWTR green',Bullish
81032358,TWTR,2017-04-24T23:46:01Z,b'$TWTR is ER in the morning on Wednesday and not tomorrow After Hours ?',None
