ID,Symbol,Date,CreateTime,Body,Sentiment
81790078,TWTR,2017-05-02,2017-05-02T16:23:31Z,b'$TWTR Poor khondaker2005 feeling the burn today?',None
81790077,TWTR,2017-05-02,2017-05-02T16:23:31Z,b'$TWTR hold even if it&#39;s overbought!!!!??? What to do. Hmm.',None
81789938,TWTR,2017-05-02,2017-05-02T16:22:46Z,b'$TWTR -- nothing change. Insider keep dumping.',None
81789901,TWTR,2017-05-02,2017-05-02T16:22:32Z,b'$TWTR buy folks. turnaround ongoing',Bullish
81789891,TWTR,2017-05-02,2017-05-02T16:22:27Z,b'$TWTR 19 coming soon',Bullish
81789876,TWTR,2017-05-02,2017-05-02T16:22:24Z,b'$TWTR If you build it they will come!',Bullish
81789871,TWTR,2017-05-02,2017-05-02T16:22:21Z,b'$TWTR Do you guys smell something? Short ribs?',Bullish
81789847,TWTR,2017-05-02,2017-05-02T16:22:12Z,b'@ross92 all off of that news. $TWTR looking awesome',Bullish
81789796,TWTR,2017-05-02,2017-05-02T16:21:55Z,b'$TWTR as this trends we will see increased inflows.  Now two days in a row with solid gains.  VALUE tech haha',Bullish
81789791,TWTR,2017-05-02,2017-05-02T16:21:57Z,b'$TWTR Typical doji sandwich + gap up# plus ichimoku cloud break out https://scan.alpaca.ai/symbol/TWTR/',Bullish
81789701,TWTR,2017-05-02,2017-05-02T16:21:28Z,b'$TWTR',Bullish
81789698,TWTR,2017-05-02,2017-05-02T16:21:27Z,b'$TWTR Easier money elsewhere# i think not! $$$$$$$$$$$$$$$$$$$$$$$$$',Bullish
81789664,TWTR,2017-05-02,2017-05-02T16:21:17Z,b'$TWTR 20 forsure',Bullish
81789654,TWTR,2017-05-02,2017-05-02T16:21:14Z,b'$TWTR do we see 20 at the end of the week?',None
81789570,TWTR,2017-05-02,2017-05-02T16:20:43Z,b'$TWTR Confident it will hit $30 within 12 months',Bullish
81789548,TWTR,2017-05-02,2017-05-02T16:20:36Z,b'$TWTR',None
81789547,TWTR,2017-05-02,2017-05-02T16:20:36Z,b'$TWTR Expect unsolicited buyout offer 30+ soon.  Not going to let this get away when turnaround happening.',None
81789528,TWTR,2017-05-02,2017-05-02T16:20:31Z,b'$TWTR Shorties beware support of big Mike Bloomberg will make a difference..',None
81789523,TWTR,2017-05-02,2017-05-02T16:20:26Z,b'$TWTR this is about to be biblical. MMs/ADF doing everything they can to refrain the $18.50',None
81789521,TWTR,2017-05-02,2017-05-02T16:20:25Z,b'$TWTR  wow wow wow.',None
81789491,TWTR,2017-05-02,2017-05-02T16:20:17Z,b'$TWTR all week.....',Bullish
81789440,TWTR,2017-05-02,2017-05-02T16:20:00Z,b'$TWTR The next qtr. dare I say might even get a bump in ad dollars with Bloomberg addition.',None
81789340,TWTR,2017-05-02,2017-05-02T16:19:30Z,b'$TWTR Blew through 17 and 18 faster than the Pony Tail brothers blow through an 8-ball in Vegas.',Bullish
81789330,TWTR,2017-05-02,2017-05-02T16:19:22Z,b'$TWTR',None
81789285,TWTR,2017-05-02,2017-05-02T16:19:07Z,b'$TWTR A run to $20 seems a sure thing',Bullish
81789265,TWTR,2017-05-02,2017-05-02T16:19:03Z,b'$TWTR cnbc trying to hammer twtr.. many friends must be short.',None
81789258,TWTR,2017-05-02,2017-05-02T16:19:02Z,b'$TWTR Mark Cuban on CNBC interview says bought Twitter stock. Previously he bought $NFLX at 50. Birdie soaring!!',None
81789154,TWTR,2017-05-02,2017-05-02T16:18:24Z,b'$TWTR relentless upward movement',Bullish
81789143,TWTR,2017-05-02,2017-05-02T16:18:20Z,b'$TWTR entering short squeeze territory',None
81789138,TWTR,2017-05-02,2017-05-02T16:18:18Z,b'Looks like $TWTR about to make another spike up. Just broke resistance line again @ 18.35 and needs to break 18.40 which it just did.',Bullish
81789061,TWTR,2017-05-02,2017-05-02T16:17:54Z,b'$TWTR the &quot;innovation&quot; is going to be like what $FB did. Load the streams with ads. Brilliant! lol',None
81789017,TWTR,2017-05-02,2017-05-02T16:17:40Z,b'$TWTR a couple of million shares is pocket change for Cuban. He could care less where this goes holding long term. IMO. Sheep be chasing.',None
81788971,TWTR,2017-05-02,2017-05-02T16:17:26Z,b'$TWTR Just wait for WS to get back from lunch lol $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$',Bullish
81788860,TWTR,2017-05-02,2017-05-02T16:16:46Z,b'$TWTR The Bloomberg bump can only help Jack pull this over 20 again. Nice integration.',None
81788729,TWTR,2017-05-02,2017-05-02T16:15:48Z,b'$TWTR don;t be a sheep',None
81788728,TWTR,2017-05-02,2017-05-02T16:15:47Z,b'$TWTR',None
81788688,TWTR,2017-05-02,2017-05-02T16:15:36Z,b'$TWTR must be a thing of beauty to TALK UP YOUR BOOK ON T.V.',None
81788659,TWTR,2017-05-02,2017-05-02T16:15:22Z,b'$TWTR this is why you never listen to clowns who post every 5 minutes about gaps down coming and SEC and deals falling apart etc etc',None
81788649,TWTR,2017-05-02,2017-05-02T16:15:24Z,b'$TWTR CNBC has lost their sh1t. Now they&#39;re making speculation as to whether Cuban bought for a trade or investment. Hilarious!',None
81788618,TWTR,2017-05-02,2017-05-02T16:15:09Z,b'$TWTR Ah back at @HalftimeReport and more trash talk# haters who missed the train',Bullish
81788604,TWTR,2017-05-02,2017-05-02T16:15:04Z,b'$TWTR Jesus# I am going to hell for doing long',Bullish
81788594,TWTR,2017-05-02,2017-05-02T16:14:59Z,b'$TWTR lol all the way to the bank! $$$$$$$$$$$$$$$$$$$$$$$$$',Bullish
81788539,TWTR,2017-05-02,2017-05-02T16:14:42Z,b'$TWTR what happened now? Buy out back on table or?',Bullish
81788518,TWTR,2017-05-02,2017-05-02T16:14:31Z,b'$TWTR worth watching at $18.50. #GetAhead',None
81788499,TWTR,2017-05-02,2017-05-02T16:14:25Z,b'$TWTR NHOD',None
81788459,TWTR,2017-05-02,2017-05-02T16:14:11Z,b'$TWTR 18.41',Bullish
81788437,TWTR,2017-05-02,2017-05-02T16:14:03Z,b'$TWTR round 2',None
81788432,TWTR,2017-05-02,2017-05-02T16:14:01Z,b'$TWTR looking good. Thinking it will be back up in $20s if this up trend keeps up',Bullish
81788404,TWTR,2017-05-02,2017-05-02T16:13:51Z,b'$TWTR I knew I&#39;d done something right ;) from one mark to another.. thank you',None
81788392,TWTR,2017-05-02,2017-05-02T16:13:52Z,b'$TWTR MFI turning up once again intraday after nice consolidation!',None
81788354,TWTR,2017-05-02,2017-05-02T16:13:33Z,b'$TWTR out of scalp. Nice run. Watching for more',None
81788223,TWTR,2017-05-02,2017-05-02T16:12:44Z,b'$TWTR Stephanie is on the FRITZ!',None
81788218,TWTR,2017-05-02,2017-05-02T16:12:39Z,b'$SOCL $BOTZ $ROBO $ISRG $TER $MZOR  .. $FB $TWTR $SNAP .. good to accumulate shares  in these 2 sectors for LT',None
81788168,TWTR,2017-05-02,2017-05-02T16:12:27Z,b'$TWTR From news to concerts# Twitter adds live streaming programming deals with more than a dozen brands. http://bit.ly/2pEFCJl',Bullish
81788096,TWTR,2017-05-02,2017-05-02T16:11:58Z,b'$TWTR 70.6mil short....**long whistle...',Bullish
81788038,TWTR,2017-05-02,2017-05-02T16:11:43Z,b'watch $WKHS has good news. $ANGI $THC $CHGG $CYH $BASI $IAC $PBI $CCH $MTBC $AMD $CGI $LL $OCN $ARRY $TWTR $SHOP $F $CDXC  $AUPH $COH $IFON',None
81787955,TWTR,2017-05-02,2017-05-02T16:11:12Z,b'$TWTR Cuban.. this is another momma.com',None
81787826,TWTR,2017-05-02,2017-05-02T16:10:26Z,b'$TWTR Mike Cuban is the greatest pumper of all time. IMO!!!! lol',Bullish
81787793,TWTR,2017-05-02,2017-05-02T16:10:11Z,b'$TWTR LMAO AI stock',None
81787791,TWTR,2017-05-02,2017-05-02T16:10:06Z,b'$TWTR Cuban: &quot;I bought a couple million shares&quot;',None
81787719,TWTR,2017-05-02,2017-05-02T16:09:37Z,b'$TWTR 2 beautiful consolidations intra-day at highs.',None
81787537,TWTR,2017-05-02,2017-05-02T16:08:32Z,b'$TWTR 37M traded already',None
81787478,TWTR,2017-05-02,2017-05-02T16:08:12Z,b'$TWTR great positive atmosphere.. Looks prime for big breakout',None
81787472,TWTR,2017-05-02,2017-05-02T16:08:08Z,b'$TWTR http://adage.com/article/special-report-newfronts/twitter-pitches-advertisers-original-shows-newfronts/308887/',Bullish
81787449,TWTR,2017-05-02,2017-05-02T16:07:56Z,b'Golf&#39;s most famous hole will be LIVE on $TWTR in 360 video every round @THEPLAYERSChamp pgatour.com/news/2017/05/0\x85 pic.twitter.com/AWPOWcPPt7',None
81787299,TWTR,2017-05-02,2017-05-02T16:07:08Z,b'$TWTR Very',Bullish
81787235,TWTR,2017-05-02,2017-05-02T16:06:45Z,b'$TWTR $19 by next week!',Bullish
81787230,TWTR,2017-05-02,2017-05-02T16:06:44Z,b'$TWTR short side looks tempting.',None
81787188,TWTR,2017-05-02,2017-05-02T16:06:31Z,b'$TWTR Volume...',None
81787164,TWTR,2017-05-02,2017-05-02T16:06:19Z,b'$TWTR Pump pump pump. The way is too long',Bullish
81787029,TWTR,2017-05-02,2017-05-02T16:05:33Z,b'$TWTR I want to see 18 today',Bullish
81786998,TWTR,2017-05-02,2017-05-02T16:05:22Z,b'$TWTR',Bullish
81786946,TWTR,2017-05-02,2017-05-02T16:05:05Z,b'$TWTR everyone remember this? Well the bashers who blocked me for a year don&#39;t.',None
81786875,TWTR,2017-05-02,2017-05-02T16:04:41Z,b'$TWTR less than $4 away from over taking $SNAP crap now.',Bullish
81786862,TWTR,2017-05-02,2017-05-02T16:04:36Z,b'$TWTR what numbers could bring the streaming collaboration with bloomberg?',None
81786689,TWTR,2017-05-02,2017-05-02T16:03:39Z,b'$TWTR Oh yes',Bullish
81786684,TWTR,2017-05-02,2017-05-02T16:03:37Z,b'$TWTR Next wave up!',Bullish
81786682,TWTR,2017-05-02,2017-05-02T16:03:36Z,b'$TWTR  keeps moving higher..',None
81786645,TWTR,2017-05-02,2017-05-02T16:03:23Z,b'$TWTR some heavy volume. 395% above the 90 day average.',Bullish
81786380,TWTR,2017-05-02,2017-05-02T16:01:50Z,b'$TWTR IMO if this goes over 18.77 we will see this continue alot higher',Bullish
81786371,TWTR,2017-05-02,2017-05-02T16:01:48Z,b'$TWTR Easy play! Continual speculation over coming days keeps this running to $21.- EOW! Sentiment is everything! Took 8K shares @ $18.05',None
81786250,TWTR,2017-05-02,2017-05-02T16:01:07Z,b'$TWTR Twitter Saurus Rex taking a bite out of the shorts.',None
81786247,TWTR,2017-05-02,2017-05-02T16:01:07Z,b'$TWTR trying to go higher.',Bullish
81786236,TWTR,2017-05-02,2017-05-02T16:01:08Z,b'$TWTR congrats patient longs. TWTR 18 is something new.',None
81786159,TWTR,2017-05-02,2017-05-02T16:00:40Z,b'$TWTR my IRA is enjoying this',None
81786103,TWTR,2017-05-02,2017-05-02T16:00:20Z,b'$TWTR I&#39;m in some calls for next week# on the money. We&#39;ll see. Gambling really# but I use twitter everyday',None
81786082,TWTR,2017-05-02,2017-05-02T16:00:16Z,b'$TWTR amazing if this goes above 18.77',Bullish
81786026,TWTR,2017-05-02,2017-05-02T15:59:54Z,b'$TWTR nice buyers Cuban bought a bunch',None
81786004,TWTR,2017-05-02,2017-05-02T15:59:48Z,b'$TWTR Almost half way to my target... $40 pps Long term hold',Bullish
81785811,TWTR,2017-05-02,2017-05-02T15:58:43Z,b'Tuesday Market Status: 11:50 am:   https://www.top3sectorportfolio.com/    $SPY $AAPL $AMD $TWTR $QQQ',None
81785672,TWTR,2017-05-02,2017-05-02T15:58:05Z,b'$TWTR my daughters are getting new pairs of shoes# thank you.',Bullish
81785605,TWTR,2017-05-02,2017-05-02T15:57:45Z,b'$TWTR ugh# Jeter! Your the f*ck1ng man# ripping these clowns on TV',None
81785568,TWTR,2017-05-02,2017-05-02T15:57:34Z,b'$TWTR Obviously# this will be another failed pump then dump',None
81785427,TWTR,2017-05-02,2017-05-02T15:56:52Z,b'Let the machines do the work: $TWTR. Waiting to put in a higher low.',None
81785423,TWTR,2017-05-02,2017-05-02T15:56:51Z,b'#StupidStock Move of the Day! I want $TWTR to succeed. Like video strategy. But another 4% move on top of yesterday &amp; earnings last week?',None
81785407,TWTR,2017-05-02,2017-05-02T15:56:47Z,b'For those of you wondering about Twitter&#39;s earnings# here&#39;s the latest. $TWTR',None
81785331,TWTR,2017-05-02,2017-05-02T15:56:24Z,b'$TWTR Remember#Cuban isn&#39;t in for a quick swing trade&gt;he know&#39;s where this is going.',None
81785327,TWTR,2017-05-02,2017-05-02T15:56:24Z,b'$TWTR prob too much to fast since ER. It was positive news# but this is overdone - I like it but its overdone',None
81785108,TWTR,2017-05-02,2017-05-02T15:55:14Z,b'$TWTR Mark Cuban is a good stock picker. He nailed $AMZN at around $300 I think.',Bullish
81784967,TWTR,2017-05-02,2017-05-02T15:54:33Z,b'$TWTR whats funny is Cuban prob bought near $15 and unloading his several million shares on retail here',None
81784932,TWTR,2017-05-02,2017-05-02T15:54:26Z,b'$TWTR There is an option trade that is a winner\n\n* It does _not_ take a directional bet\n\nhttp://bit.ly/TWTR_pree',None
81784913,TWTR,2017-05-02,2017-05-02T15:54:16Z,b'$TWTR good price point to enter? thinking there will be a pullback. Would like to hear some thoughts',None
81784854,TWTR,2017-05-02,2017-05-02T15:53:50Z,b'$TWTR won&#39;t hold',None
81784809,TWTR,2017-05-02,2017-05-02T15:53:38Z,b'$TWTR Feels like $18.30 Pin today.  Good day.  Good luck longs',Bullish
81784687,TWTR,2017-05-02,2017-05-02T15:52:55Z,b'$TWTR about to go higher here',Bullish
81784621,TWTR,2017-05-02,2017-05-02T15:52:35Z,b'IMHO over/under on time frame and price of $TWTR buyout? 6 months @ $35 ... ? remember who said it',Bullish
81784611,TWTR,2017-05-02,2017-05-02T15:52:33Z,b'$CLF hate turning to $TWTR',None
81784605,TWTR,2017-05-02,2017-05-02T15:52:30Z,b'$TWTR short squeeze happening now',Bullish
81784528,TWTR,2017-05-02,2017-05-02T15:52:08Z,b'Is this the $TWTR turnaround everyone has been looking for?',None
81784511,TWTR,2017-05-02,2017-05-02T15:52:01Z,b'$TWTR think of them as the AI/search for live video.  just getting started',Bullish
81784467,TWTR,2017-05-02,2017-05-02T15:51:48Z,b'$TWTR #MULTIDIAGONALS tipped@ $14 on twitter BANG ON!! +30% in FORTNITE',None
81784448,TWTR,2017-05-02,2017-05-02T15:51:40Z,b'$TWTR up 4 today down 6 tomorrow',None
81784328,TWTR,2017-05-02,2017-05-02T15:50:52Z,b'$TWTR WS will not be able to contain itself# going to be epic $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$',Bullish
81784226,TWTR,2017-05-02,2017-05-02T15:50:26Z,b'$TWTR what this is lacking is UFC partnership. would love UFC at twitter.',None
81784154,TWTR,2017-05-02,2017-05-02T15:50:00Z,b'$TWTR this is just getting started',Bullish
81784142,TWTR,2017-05-02,2017-05-02T15:49:52Z,b'$TWTR Dont worry shorts# keep getting mad and postIng# twtr will rip higher and higher because of u! Dont stop! SQUEEZE!',Bullish
81784092,TWTR,2017-05-02,2017-05-02T15:49:34Z,b'@EliTrader they&#39;re next.. I mean warrens people presented appl to him and now he has his 1st stake in a tech stock.. what&#39;s next? $twtr',Bullish
81784062,TWTR,2017-05-02,2017-05-02T15:49:22Z,b'$TWTR As long as MAU&#39;s increase this could be a FB like rise when it was at it&#39;s bottom. Cuban is commenting on AI decreasing harrassment',None
81784035,TWTR,2017-05-02,2017-05-02T15:49:08Z,b'$TWTR Michael Bloomberg just supported TWTR Bloomberg partnership. What else do you need. Shorts best be careful here.',None
81784006,TWTR,2017-05-02,2017-05-02T15:48:59Z,b'$TWTR Snap on it&#39;s way down# twitter on its way.',None
81783998,TWTR,2017-05-02,2017-05-02T15:48:57Z,b'$TWTR [bto] MAY17 $18.5 Cs @ .56 | Smaller trade',Bullish
81783845,TWTR,2017-05-02,2017-05-02T15:48:06Z,b'$TWTR Buy before the next wave of WS crackheads appear! $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$',Bullish
81783826,TWTR,2017-05-02,2017-05-02T15:48:03Z,b'Social Media etf $SOCL - Killing it   Up 2% today# up 27% YTD.  $QQQ $SPY $FB $TWTR $YHOO $GOOGL',None
81783825,TWTR,2017-05-02,2017-05-02T15:47:59Z,b'$TWTR HERE IT IS???????????',Bullish
81783691,TWTR,2017-05-02,2017-05-02T15:47:15Z,b'$TWTR welcome to Twitter PARTY today',Bullish
81783638,TWTR,2017-05-02,2017-05-02T15:47:03Z,b'$TWTR Trump Whitehouse Tell Rumors',None
81783547,TWTR,2017-05-02,2017-05-02T15:46:31Z,b'$TWTR Argus Research reiterates Hold rating https://stocknews.com/news/twtr-argus-research-reiterates-hold-rating-60090539/',None
81783517,TWTR,2017-05-02,2017-05-02T15:46:21Z,b'#Twitter Keeps Running After #Bloomberg Deal# Still Has Far More Potential $AMZN $TWTR - http://investorplace.com/2017/05/twitter-inc-twtr-stock-isnt-done-running-with-bloomberg/',Bullish
81783498,TWTR,2017-05-02,2017-05-02T15:46:14Z,b'$TWTR On @SquawkCNBC @Bloomberg &quot;government shouldn&#39;t tell you what to do&quot; Okay Jackass# I want my @7-Eleven Big Gulp &amp; Salt for Dinner!',Bullish
81783430,TWTR,2017-05-02,2017-05-02T15:45:48Z,b'$TWTR warning for the shorts. Do not stay short over night in this. Any buyout rumor or activist buy will burn you. Careful!',None
81783429,TWTR,2017-05-02,2017-05-02T15:45:47Z,b'$TWTR so uh# who didn&#39;t like JD# even though this has nothing to do with him# enjoy!',None
81783351,TWTR,2017-05-02,2017-05-02T15:45:20Z,b'$TWTR have a lot of haters because it has bangkrupt many and end people trading careers',Bearish
81783346,TWTR,2017-05-02,2017-05-02T15:45:19Z,b'$TWTR Cuban is a Moron never right about anything# now if Warren Buffet or Carl Icahn buys Twitter then you have reason to go long',None
81783311,TWTR,2017-05-02,2017-05-02T15:45:11Z,b'$TWTR GOOGL better pull the trigger now at $30+ or it will soon be $40+.',Bullish
81783271,TWTR,2017-05-02,2017-05-02T15:44:56Z,b'$TWTR it&#39;s still cheap',None
81783247,TWTR,2017-05-02,2017-05-02T15:44:49Z,b'$TWTR Big boys tripping over themselves to buy!!! Huge upgrades coming! This is going to $40.00',Bullish
81783185,TWTR,2017-05-02,2017-05-02T15:44:30Z,b'$TWTR why do haters hate twitter so much lol! Can&#39;t they see everyone wants a part of it!',None
81783116,TWTR,2017-05-02,2017-05-02T15:44:13Z,b'$TWTR is paying my rent! celebrating with Taco ? Tuesday ?',Bullish
81783024,TWTR,2017-05-02,2017-05-02T15:43:44Z,b'$TWTR come back to 17.4 so I can buy u damnit!! ??',Bullish
81783010,TWTR,2017-05-02,2017-05-02T15:43:36Z,b'$TWTR Bloomberg partnership is a game changer... =)',None
81782970,TWTR,2017-05-02,2017-05-02T15:43:27Z,b'@zanshin @nnaa I have small position in AIRG. Hopefully good guidance. What are your take on $TWTR ?They have broken through all MA w volume',None
81782955,TWTR,2017-05-02,2017-05-02T15:43:22Z,b'$TWTR kicking myself for getting out yesterday',Bullish
81782873,TWTR,2017-05-02,2017-05-02T15:42:57Z,b'$TWTR think we will go back to $24 this year! Cuban is going to want to show off  #earnings  #twtr  #technicalanalysis',Bullish
81782722,TWTR,2017-05-02,2017-05-02T15:42:10Z,b'$TWTR short now?',None
81782669,TWTR,2017-05-02,2017-05-02T15:41:55Z,b'$TWTR bloomberg needs variable tones',None
81782595,TWTR,2017-05-02,2017-05-02T15:41:30Z,b'$TWTR Option Alert: Twitter Sep 18.0 Calls: 5000 @ ASK $1.89: 6119 traded vs 11k OI: Earnings 7/26 Before Open [est] $18.21',None
81782587,TWTR,2017-05-02,2017-05-02T15:41:24Z,b'$TWTR the   19-May-17 CALL ITM  Traded 235 Times https://www.marketchameleon.com/Overview/TWTR/OptionChain/?e=4743_20170519&amp;ac=largetradespayout&amp;actrade=406418493',None
81782585,TWTR,2017-05-02,2017-05-02T15:41:22Z,b'$TWTR so much for the cuban bounce...',Bearish
81782575,TWTR,2017-05-02,2017-05-02T15:41:22Z,b'$TWTR \nBloomtard# Bloomtard# Bloomtard!',None
81782571,TWTR,2017-05-02,2017-05-02T15:41:18Z,b'$TWTR oh yeah',None
81782550,TWTR,2017-05-02,2017-05-02T15:41:14Z,b'$TWTR MC moves this stock more in one hour than Dorsey in a  year.',None
81782515,TWTR,2017-05-02,2017-05-02T15:40:59Z,b'$TWTR here comes 18.77',Bullish
81782425,TWTR,2017-05-02,2017-05-02T15:40:27Z,b'$TWTR  A steal under $20',Bullish
81782407,TWTR,2017-05-02,2017-05-02T15:40:19Z,b'$TWTR not really... b/c Twitter got its act together',None
81782376,TWTR,2017-05-02,2017-05-02T15:40:14Z,b'$TWTR Upgrades will be coming soon!',Bullish
81782286,TWTR,2017-05-02,2017-05-02T15:39:34Z,b'$TWTR all bc of Mark Cuban geeeze',None
81782284,TWTR,2017-05-02,2017-05-02T15:39:34Z,b'$TWTR this is holding true from my post last night.',None
81782241,TWTR,2017-05-02,2017-05-02T15:39:22Z,b'$TWTR Mark Cuban: If Donald Trump Wins the Markets Will Tank http://www.foxbusiness.com/features/2016/09/06/mark-cuban-if-donald-trump-wins-markets-will-tank.html',Bearish
81782217,TWTR,2017-05-02,2017-05-02T15:39:13Z,b'$TWTR finally',Bullish
81782191,TWTR,2017-05-02,2017-05-02T15:39:07Z,b'$TWTR $TWTR best thing is when your stock is so far up from when u first purchase that you just let it ride',None
81782181,TWTR,2017-05-02,2017-05-02T15:39:04Z,b'Twitter Streaming Deals http://bit.ly/branding-ford $TWTR',Bullish
81782144,TWTR,2017-05-02,2017-05-02T15:38:52Z,b'$TWTR lol!!!!!!!! Firs# shorts are nervous# posting non-stop and now they are angry! SO fun making huge money and watching shorts get mad!!!',Bullish
81782050,TWTR,2017-05-02,2017-05-02T15:38:21Z,b'$TWTR where are the analysts in the clown ? with $10 price targets?  Might want to polish up the resume!',Bullish
81781991,TWTR,2017-05-02,2017-05-02T15:37:56Z,b'$TWTR 18 Calls BUYING Activity expiring on 15th Sep# Vol 5000',None
81781908,TWTR,2017-05-02,2017-05-02T15:37:33Z,b'$TWTR where are the shorters for this stock.  If Mark Cuban sees potential then this calls for a long!  Hit the 20 mark soon :)',Bullish
81781858,TWTR,2017-05-02,2017-05-02T15:37:13Z,b'$TWTR This will be $20.00 By Friday# still time to buy cheap shares',Bullish
81781791,TWTR,2017-05-02,2017-05-02T15:36:54Z,b'$TWTR MC should replace Dorsey. TWTR has nothing to lose.',None
81781778,TWTR,2017-05-02,2017-05-02T15:36:43Z,b'$TWTR so Cuban says he bought and it adds almost $1 billion to th emkt value',None
81781747,TWTR,2017-05-02,2017-05-02T15:36:37Z,b'$TWTR This has been in a range forever. Buy at 14 sell around here maybe $20 tops!',Bearish
81781746,TWTR,2017-05-02,2017-05-02T15:36:36Z,b'$TWTR Michael Bloomberg on CNBC !!! GO GO',None
81781741,TWTR,2017-05-02,2017-05-02T15:36:35Z,b'$TWTR Shorts getting roasted.  Never get to bearish on a stock.  Out 1k shares at 18.34 from 16.46....',None
81781683,TWTR,2017-05-02,2017-05-02T15:36:20Z,b'Bloomberg live# see if he talks $TWTR',None
81781681,TWTR,2017-05-02,2017-05-02T15:36:16Z,b'$TWTR All aboard...',Bullish
81781674,TWTR,2017-05-02,2017-05-02T15:36:12Z,b'$TWTR Mike Bloomberg now on CNBC. Next wave coming up',None
81781608,TWTR,2017-05-02,2017-05-02T15:35:45Z,b'$TWTR',None
81781553,TWTR,2017-05-02,2017-05-02T15:35:24Z,b'Cuban buying $TWTR is a pretty big deal. He&#39;s the one who would actually speak up to management.',None
81781520,TWTR,2017-05-02,2017-05-02T15:35:12Z,b'$TWTR $30.00 near term target',Bullish
81781469,TWTR,2017-05-02,2017-05-02T15:34:54Z,b'OUT $TWTR 5/12 $18 Calls at .64 from .33. Will revisit. Thanks# Mark Cuban! :-)',None
81781463,TWTR,2017-05-02,2017-05-02T15:34:52Z,b'$TWTR $19.20 Close today',Bullish
81781446,TWTR,2017-05-02,2017-05-02T15:34:45Z,b'$TWTR currently range-bound here...',None
81781400,TWTR,2017-05-02,2017-05-02T15:34:27Z,b'$TWTR Just a lil profit taking. Too be expected after the massive move up',Bullish
81781364,TWTR,2017-05-02,2017-05-02T15:34:18Z,b'$TWTR Go Go Go 20$',Bullish
81781361,TWTR,2017-05-02,2017-05-02T15:34:14Z,b'I can just see $TWTR presenting their AI idea on Shark Tank# just so Kevin O&#39;Leary can say &quot;you&#39;re dead to me!&quot;',None
81781352,TWTR,2017-05-02,2017-05-02T15:34:12Z,b'If you look at the history of insider buying at Twitter# there actually HAVE been other buys since the IPO# including the CFO. $TWTR',None
81781304,TWTR,2017-05-02,2017-05-02T15:33:54Z,b'$TWTR this stock sucks! Dead cat bounce on Cuban. He can wait forever! Total Pump! Makes no sense',Bearish
81781281,TWTR,2017-05-02,2017-05-02T15:33:47Z,b'$TWTR Cuban 1st public figure to sound the AI value of this company. About time',Bullish
81781269,TWTR,2017-05-02,2017-05-02T15:33:43Z,b'According to the SEC# no other insiders have bought $TWTR in the last 24 hours. It&#39;s Jack alone. Like his early 2017 buy# it&#39;s just PR.',None
81781203,TWTR,2017-05-02,2017-05-02T15:33:19Z,b'$TWTR Epic turnaround in this stock in motion',None
81781164,TWTR,2017-05-02,2017-05-02T15:33:06Z,b'$TWTR sounds like a fkn pump and dump. Mark cuban comes right in the middle of rally. Pump pump pump',Bearish
81781145,TWTR,2017-05-02,2017-05-02T15:32:57Z,b'$TWTR this is Huge# another Huge name in on TWTR this will go to $30 in coming months',None
81781109,TWTR,2017-05-02,2017-05-02T15:32:45Z,b'$TWTR yeah... and I bought on the hype... silly me. Long $TWTR',None
81781099,TWTR,2017-05-02,2017-05-02T15:32:41Z,b'$TWTR -  This stock will decline in price the next couple of days. #bear @18.36',Bearish
81781093,TWTR,2017-05-02,2017-05-02T15:32:42Z,b'$TWTR - every dip bought - hold your shares.',None
81781088,TWTR,2017-05-02,2017-05-02T15:32:36Z,b'$TWTR Why would Cuban put $3 mil into TWTR instead of Facebook? He&#39;s just wanting publicity for attention.',None
81781025,TWTR,2017-05-02,2017-05-02T15:32:13Z,b'$TWTR Restatement of my position: 2201 Shares @ average of $16.56 per share.',None
81781001,TWTR,2017-05-02,2017-05-02T15:32:08Z,b'$TWTR false BO rumor at that time - trust me I remember cuz I failed to sell!',None
81780995,TWTR,2017-05-02,2017-05-02T15:32:02Z,b'$TWTR on that little dip this morning I bought more shares! lol we going alll the way UP!!',Bullish
81780952,TWTR,2017-05-02,2017-05-02T15:31:45Z,b'$TWTR https://twitter.com/CNBCnow/status/859425540922540035 Marc Cubin interview on CNBC',None
81780885,TWTR,2017-05-02,2017-05-02T15:31:14Z,b'$TWTR so you love twitter again# then try a . June/Sep 20 Call Calendar selling Sep 15 Put for free',None
81780855,TWTR,2017-05-02,2017-05-02T15:31:01Z,b'$TWTR topped out with H&amp;S on minute chart.  time for a dip. watch 18.25 to confirm.',None
81780849,TWTR,2017-05-02,2017-05-02T15:30:59Z,b'$TWTR $18-20 is strong resistance. If crosses (it will) $25 is a weak resistance# but should wander there until further great news.',Bullish
81780848,TWTR,2017-05-02,2017-05-02T15:30:59Z,b'$TWTR Near resistance/target Filled the gap target hit',None
81780811,TWTR,2017-05-02,2017-05-02T15:30:46Z,b'$TWTR if you bought in 14s take some\nOff here. Imo',None
81780749,TWTR,2017-05-02,2017-05-02T15:30:26Z,b'$TWTR volume now 28#000#000.  Short squeeze!',Bullish
